query_id,query_text,num_joins,num_filters,num_tables,query_length,has_groupby,has_orderby,uses_index,estimated_rows,estimated_filtered_rows,execution_time
2971,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 519.6",1,1,2,160,0,0,1,49381.0,16458.687299999998,68.1586
2972,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Cancelled' AND O.total_amount > 617.7 AND C.state = 'Arizona',1,3,2,143,0,0,1,48970.0,163.07010000000002,7.8034
2973,SELECT * FROM Orders WHERE status = 'Refunded' OR order_date >= '2025-05-26' OR quantity > 2,0,3,1,92,0,0,0,49381.0,29628.6,55.084
2974,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 617.7 AND C.state = 'Nebraska' AND P.category = 'Home & Kitchen' ORDER BY O.total_amount ASC",2,3,3,300,0,1,1,5013.0,357.52716,7.7843
2975,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) ASC",0,0,1,130,1,1,1,4825.0,4825.0,3.1144
2976,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' AND C.state = 'Delaware'",2,2,3,244,0,0,1,48970.0,489.70000000000005,3.7018
2977,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Aguirreland',1,1,2,92,0,0,1,5.0,5.0,0.1744
2978,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY P.price ASC,2,0,3,123,0,1,1,43425.0,43425.0,183.9538
2979,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category LIMIT 100",0,0,1,116,1,0,1,4825.0,4825.0,15.5642
2980,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1747.07 AND O.order_date >= '2024-11-02' LIMIT 100",2,2,3,258,0,0,1,5292.0,2646.0,0.6196
2981,"SELECT description, rating FROM Products WHERE price >= 1442.32 AND price <= 228.77",0,2,1,83,0,0,0,1.0,1.0,0.0854
2982,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 1 OR P.rating >= 3.9 OR P.category = 'Health'",1,3,2,201,0,0,1,43425.0,43425.0,89.2695
2983,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alanshire' OR O.order_date >= '2025-11-02' OR O.status = 'Refunded' ORDER BY P.price DESC,2,3,3,208,0,1,1,43425.0,43425.0,81.8735
2984,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 428.89 AND C.state = 'Pennsylvania' ORDER BY C.last_name DESC,1,2,2,148,0,1,1,48970.0,1632.1701,9.6551
2985,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY O.order_date ASC",2,0,3,216,0,1,1,43425.0,43425.0,151.2907
2986,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id LIMIT 500",1,0,2,145,0,0,1,43425.0,43425.0,5.2065
2987,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Montana' ORDER BY O.total_amount ASC,1,1,2,117,0,1,1,48970.0,4897.0,7.166
2988,SELECT * FROM Customers WHERE city = 'Adammouth' OR state = 'New York' OR email LIKE '%yvette.howard.1784%' ORDER BY email ASC,0,3,1,126,0,1,0,9794.0,1959.7794000000004,4.5868
2989,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id LIMIT 25,1,0,2,70,0,0,1,43425.0,43425.0,0.2112
2990,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 450.77 OR C.city = 'Aliciafort' OR P.category = 'Home & Kitchen' OR O.status = 'Completed' ORDER BY O.order_date DESC LIMIT 10,2,4,3,246,0,1,1,10.0,10.0,0.2026
2991,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) ASC",0,0,1,130,1,1,1,4825.0,4825.0,3.1108
2992,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,69.3175
2993,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-04-07' AND O.status = 'Cancelled' AND C.state = 'Pennsylvania',1,3,2,154,0,0,1,48970.0,244.85000000000002,3.9055
2994,SELECT * FROM Customers WHERE state = 'Hawaii' AND city = 'Abigailbury' LIMIT 500,0,2,1,81,0,0,1,1.0,0.1,0.1191
2995,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Adrienneport' AND C.state = 'Maine' ORDER BY O.total_amount ASC",1,2,2,211,0,1,1,5.0,0.5,0.1145
2996,"SELECT stock_quantity, category FROM Products",0,0,1,45,0,0,0,4825.0,4825.0,2.2717
2997,SELECT * FROM Orders,0,0,1,20,0,0,0,49381.0,49381.0,72.5021
2998,"SELECT order_date, id FROM Orders",0,0,1,33,0,0,1,49381.0,49381.0,35.502
2999,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-05-21'",1,1,2,166,0,0,1,49381.0,24690.5,63.435
3000,"SELECT category, price, name, rating FROM Products WHERE category = 'Electronics' OR price <= 1124.01",0,2,1,101,0,0,0,4825.0,1930.0,6.7046
3001,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2",1,1,2,157,0,0,1,49381.0,16458.687299999998,72.4259
3002,SELECT * FROM Products WHERE category = 'Sports' OR price <= 59.46,0,2,1,66,0,0,0,4825.0,1930.0,3.585
3003,"SELECT id, country, state, created_at FROM Customers WHERE email LIKE '%melissa.case.739%' AND city = 'Alexanderborough' AND country = 'Palestinian Territory'",0,3,1,158,0,0,1,1.0,0.05,0.1592
3004,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id",1,0,2,131,0,0,1,48970.0,48970.0,65.1986
3005,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id",1,0,2,131,0,0,1,48970.0,48970.0,69.7662
3006,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Aaronhaven' LIMIT 100",1,1,2,169,0,0,1,5.0,5.0,3.5585
3007,"SELECT category, name, rating, price FROM Products WHERE category = 'Clothing' AND rating >= 4.5 AND price >= 434.97 ORDER BY rating ASC LIMIT 50",0,3,1,145,0,1,1,481.0,129.6295,0.5579
3008,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id",1,0,2,131,0,0,1,48970.0,48970.0,67.7757
3009,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id,1,0,2,63,0,0,1,48970.0,48970.0,118.5634
3010,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 4.4 AND O.quantity >= 1 AND P.category = 'Health',1,3,2,129,0,0,1,4401.0,488.90220488999995,10.1767
3011,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status ORDER BY SUM(total_amount) DESC",0,0,1,121,1,1,0,49381.0,49381.0,17.7323
3012,"SELECT country, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY country",0,0,1,94,1,0,0,9794.0,9794.0,5.6484
3013,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY O.total_amount DESC,2,0,3,131,0,1,1,43425.0,43425.0,319.0697
3014,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category ORDER BY SUM(O.total_amount) ASC",2,0,3,216,1,1,1,43425.0,43425.0,94.6572
3015,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id,1,0,2,61,0,0,1,43425.0,43425.0,137.0132
3016,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date ORDER BY SUM(total_amount) DESC LIMIT 100",0,0,1,139,1,1,1,49381.0,49381.0,33.8125
3017,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' OR O.order_date >= '2024-08-13' OR C.state = 'New Mexico' OR P.price >= 1926.02 ORDER BY P.price ASC,2,4,3,232,0,1,1,43425.0,43425.0,175.5218
3018,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id LIMIT 25,1,0,2,72,0,0,1,48970.0,48970.0,11.7484
3019,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY C.last_name ASC",2,0,3,215,0,1,1,43425.0,43425.0,161.4615
3020,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 455.5 AND O.order_date <= '2026-02-03' AND C.city = 'Adrianville' ORDER BY O.order_date ASC,1,3,2,178,0,1,1,10.0,1.666,4.3138
3021,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alexafort' OR P.price >= 1286.91 OR P.category = 'Automotive' ORDER BY C.last_name DESC LIMIT 250,2,3,3,216,0,1,1,48970.0,48970.0,8.3057
3022,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Wyoming' ORDER BY O.order_date ASC,1,1,2,115,0,1,1,48970.0,4897.0,7.3496
3023,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date LIMIT 500",0,0,1,107,1,0,1,35071.0,35071.0,18.198
3024,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id",1,0,2,114,1,0,1,48970.0,48970.0,31.2686
3025,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1280.4 OR P.category = 'Electronics' LIMIT 50,2,2,3,165,0,0,1,43425.0,17370.0,0.6575
3026,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) DESC",0,0,1,131,1,1,1,4825.0,4825.0,2.8905
3027,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 977.21 OR O.status = 'Shipped' OR O.order_date <= '2025-04-12',1,3,2,149,0,0,1,49381.0,29628.6,100.6743
3028,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status LIMIT 25",0,0,1,98,1,0,0,49381.0,49381.0,23.626
3029,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 745.68 OR O.order_date <= '2024-10-01' OR C.state = 'Tennessee',1,3,2,150,0,0,1,48970.0,48970.0,103.313
3030,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys' AND C.state = 'Florida' AND O.order_date >= '2025-05-02' LIMIT 250",2,3,3,283,0,0,1,4698.0,234.9,12.3408
3031,SELECT * FROM Orders,0,0,1,20,0,0,0,49381.0,49381.0,68.2535
3032,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aaronfurt' OR P.category = 'Electronics' OR O.order_date >= '2024-10-21',2,3,3,191,0,0,1,43425.0,43425.0,176.0382
3033,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Automotive' OR O.order_date >= '2025-07-23'",2,2,3,254,0,0,1,43425.0,43425.0,62.5932
3034,"SELECT order_date, product_id, customer_id FROM Orders WHERE quantity > 2 OR order_date >= '2025-02-09' OR total_amount > 1371.86",0,3,1,129,0,0,0,49381.0,34749.4097,37.6782
3035,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id,2,0,3,102,0,0,1,43425.0,43425.0,191.4654
3036,"SELECT country, last_name, email, city FROM Customers WHERE email LIKE '%curtis.blake.4573%'",0,1,1,92,0,0,0,9794.0,1088.1134,16.089
3037,"SELECT state, created_at, id, first_name FROM Customers WHERE state = 'Tennessee' OR email LIKE '%lisa.johnson.5187%' OR country = 'Monaco'",0,3,1,139,0,0,0,9794.0,2742.32,4.387
3038,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id,1,0,2,63,0,0,1,48970.0,48970.0,114.6897
3039,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id",1,0,2,135,0,0,1,43425.0,43425.0,107.853
3040,SELECT * FROM Orders WHERE status = 'Completed' OR order_date >= '2025-05-20',0,2,1,77,0,0,0,49381.0,19752.4,61.6955
3041,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Missouri',1,1,2,90,0,0,1,48970.0,4897.0,12.8815
3042,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' AND P.category = 'Health' LIMIT 100,2,2,3,167,0,0,1,4401.0,440.1,4.117
3043,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 4.0 AND P.category = 'Beauty' AND O.status = 'Refunded' ORDER BY O.order_date ASC",1,3,2,235,0,1,1,4275.0,142.48575,3.8637
3044,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id,1,0,2,61,0,0,1,43425.0,43425.0,136.113
3045,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Health' OR C.state = 'Michigan' OR O.status = 'Shipped' OR O.order_date >= '2025-12-23',2,4,3,210,0,0,1,43425.0,43425.0,94.4749
3046,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1286.91 OR C.state = 'Oklahoma' LIMIT 100,2,2,3,161,0,0,1,43425.0,43425.0,6.4798
3047,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Oklahoma' AND C.city = 'Aaronhaven' AND P.price >= 227.26 ORDER BY O.order_date DESC,2,3,3,204,0,1,1,5.0,0.46125,0.1977
3048,SELECT * FROM Customers WHERE state = 'Wisconsin' AND country = 'San Marino' ORDER BY country DESC,0,2,1,98,0,1,0,9794.0,97.94,2.8801
3049,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,69.5316
3050,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,69.7554
3051,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Shipped' AND P.price >= 1442.32 AND C.city = 'Alexanderfort' LIMIT 25,2,3,3,190,0,0,1,5.0,0.13865,0.1767
3052,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' AND P.price <= 757.03,1,2,2,110,0,0,1,49381.0,1964.86999,11.4526
3053,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY C.last_name ASC LIMIT 10,2,0,3,136,0,1,1,48970.0,48970.0,7.1689
3054,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'New Jersey' AND P.category = 'Sports' AND O.status = 'Pending' ORDER BY O.order_date ASC LIMIT 25,2,3,3,217,0,1,1,4437.0,44.370000000000005,4.0394
3055,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexfurt',1,1,2,89,0,0,1,10.0,10.0,0.1502
3056,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1228.71 OR C.city = 'Aguirrechester',1,2,2,123,0,0,1,48970.0,48970.0,80.9706
3057,"SELECT C.city, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.city ORDER BY SUM(O.total_amount) DESC",1,0,2,152,1,1,1,48970.0,48970.0,49.5587
3058,SELECT * FROM Orders WHERE status = 'Refunded' AND quantity > 2,0,2,1,63,0,0,0,49381.0,1644.3873,8.3391
3059,"SELECT city, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY city ORDER BY COUNT(*) DESC",0,0,1,111,1,1,1,9794.0,9794.0,11.8586
3060,"SELECT order_date, id, customer_id FROM Orders",0,0,1,46,0,0,0,49381.0,49381.0,39.7134
3061,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aaronfort' LIMIT 250",2,1,3,227,0,0,1,5.0,5.0,1.2249
3062,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' AND O.quantity >= 3 AND P.price <= 1547.95 ORDER BY P.price DESC",1,3,2,229,0,1,1,49381.0,1334.25585522,12.3873
3063,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,49381.0,49381.0,24.9784
3064,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id LIMIT 50,1,0,2,70,0,0,1,43425.0,43425.0,0.3072
3065,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY O.order_date DESC LIMIT 250,1,0,2,100,0,1,1,49381.0,49381.0,15.521
3066,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date ORDER BY SUM(total_amount) DESC LIMIT 100",0,0,1,139,1,1,1,49381.0,49381.0,24.4001
3067,"SELECT id, category, description FROM Products ORDER BY rating DESC",0,0,1,67,0,1,0,4825.0,4825.0,5.0572
3068,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 410.03 OR O.status = 'Cancelled' OR P.rating >= 4.2",1,3,2,204,0,0,1,43425.0,43425.0,36.0928
3069,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,3.8914
3070,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id,1,0,2,63,0,0,1,48970.0,48970.0,114.2703
3071,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' ORDER BY P.price DESC",2,1,3,241,0,1,1,49381.0,4938.1,28.6407
3072,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id,2,0,3,102,0,0,1,43425.0,43425.0,184.3045
3073,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Home & Kitchen' OR O.order_date >= '2025-01-13' OR O.status = 'Pending' OR C.state = 'New Jersey'",2,4,3,308,0,0,1,43425.0,43425.0,80.1316
3074,SELECT * FROM Customers WHERE city = 'Adammouth',0,1,1,48,0,0,1,3.0,3.0,4.2891
3075,"SELECT price, name FROM Products WHERE price <= 1888.3 AND category = 'Sports' AND stock_quantity < 287",0,3,1,103,0,0,1,493.0,161.40820000000002,0.609
3076,SELECT * FROM Products,0,0,1,22,0,0,0,4825.0,4825.0,7.2964
3077,SELECT * FROM Orders ORDER BY id ASC LIMIT 10,0,0,1,45,0,1,1,10.0,10.0,0.4005
3078,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Shipped' OR P.price <= 926.78 OR P.rating >= 3.6 ORDER BY P.price DESC",1,3,2,224,0,1,1,43425.0,43425.0,66.4674
